Time,Channel A,Channel B
(s),(V),(V)

-7.47960061,0.00045778,0.00000000
-7.47940061,0.00045778,0.00000000
-7.47920061,0.00045778,0.00000000
-7.47900061,0.00045778,0.00000000
-7.47880061,0.00045778,0.00000000
-7.47860061,0.00045778,0.00000000
-7.47840061,0.00045778,0.00000000
-7.47820061,0.00045778,0.00000000
-7.47800061,0.00045778,0.00000000
-7.47780061,0.00045778,0.00000000
-7.47760061,0.00045778,0.00000000
-7.47740061,0.00045778,0.00000000
-7.47720061,0.00045778,0.00000000
-7.47700061,0.00045778,0.00000000
-7.47680061,0.00045778,0.00000000
-7.47660061,0.00045778,0.00000000
-7.47640061,0.00045778,0.00000000
-7.47620061,0.00045778,0.00000000
-7.47600061,0.00045778,0.00000000
-7.47580061,0.00045778,0.00000000
-7.47560061,0.00045778,0.00000000
-7.47540061,0.00045778,0.00000000
-7.47520061,0.00045778,0.00000000
-7.47500061,0.00045778,0.00000000
-7.47480061,0.00045778,0.00000000
-7.47460061,0.00045778,0.00000000
-7.47440061,0.00045778,0.00000000
-7.47420061,0.00045778,0.00000000
-7.47400061,0.00045778,0.00000000
-7.47380061,0.00045778,0.00000000
-7.47360061,0.00045778,0.00000000
-7.47340061,0.00045778,0.00000000
-7.47320061,0.00045778,0.00000000
-7.47300061,0.00045778,0.00000000
-7.47280061,0.00045778,0.00000000
-7.47260061,0.00045778,0.00000000
-7.47240061,0.00045778,0.00000000
-7.47220061,0.00045778,0.00000000
-7.47200061,0.00045778,0.00000000
-7.47180061,0.00045778,0.00000000
-7.47160061,0.00045778,0.00000000
-7.47140061,0.00045778,0.00000000
-7.47120061,0.00045778,0.00000000
-7.47100061,0.00045778,0.00000000
-7.47080061,0.00045778,0.00000000
-7.47060061,0.00045778,0.00000000
-7.47040061,0.00045778,0.00000000
-7.47020061,0.00045778,0.00000000
-7.47000061,0.00045778,0.00000000
-7.46980061,0.00045778,0.00000000
-7.46960061,0.00045778,0.00000000
-7.46940061,0.00045778,0.00000000
-7.46920061,0.00045778,0.00000000
-7.46900061,0.00045778,0.00000000
-7.46880061,0.00045778,0.00000000
-7.46860061,0.00045778,0.00000000
-7.46840061,0.00045778,0.00000000
-7.46820061,0.00045778,0.00000000
-7.46800061,0.00045778,0.00000000
-7.46780061,0.00045778,0.00000000
-7.46760061,0.00045778,0.00000000
-7.46740061,0.00045778,0.00000000
-7.46720061,0.00045778,0.00000000
-7.46700061,0.00045778,0.00000000
-7.46680061,0.00045778,0.00000000
-7.46660061,0.00045778,0.00000000
-7.46640061,0.00045778,0.00000000
-7.46620061,0.00045778,0.00000000
-7.46600061,0.00045778,0.00000000
-7.46580061,0.00045778,0.00000000
-7.46560061,0.00045778,0.00000000
-7.46540061,0.00045778,0.00000000
-7.46520061,0.00045778,0.00000000
-7.46500061,0.00045778,0.00000000
-7.46480061,0.00045778,0.00000000
-7.46460061,0.00045778,0.00000000
-7.46440061,0.00045778,0.00000000
-7.46420061,0.00045778,0.00000000
-7.46400061,0.00045778,0.00000000
-7.46380061,0.00045778,0.00000000
-7.46360061,0.00045778,0.00000000
-7.46340061,0.00045778,0.00000000
-7.46320061,0.00045778,0.00000000
-7.46300061,0.00045778,0.00000000
-7.46280061,0.00045778,0.00000000
-7.46260061,0.00045778,0.00000000
-7.46240061,0.00045778,0.00000000
-7.46220061,0.00045778,0.00000000
-7.46200061,0.00045778,0.00000000
-7.46180061,0.00045778,0.00000000
-7.46160061,0.00045778,0.00000000
-7.46140061,0.00045778,0.00000000
-7.46120061,0.00045778,0.00000000
-7.46100061,0.00045778,0.00000000
-7.46080061,0.00045778,0.00000000
-7.46060061,0.00045778,0.00000000
-7.46040061,0.00045778,0.00000000
-7.46020061,0.00045778,0.00000000
-7.46000061,0.00045778,0.00000000
-7.45980061,0.00045778,0.00000000
-7.45960061,0.00045778,0.00000000
-7.45940061,0.00045778,0.00000000
-7.45920061,0.00045778,0.00000000
-7.45900061,0.00045778,0.00000000
-7.45880061,0.00045778,0.00000000
-7.45860061,0.00045778,0.00000000
-7.45840061,0.00045778,0.00000000
-7.45820061,0.00045778,0.00000000
-7.45800061,0.00045778,0.00000000
-7.45780061,0.00045778,0.00000000
-7.45760061,0.00045778,0.00000000
-7.45740061,0.00045778,0.00000000
-7.45720061,0.00045778,0.00000000
-7.45700061,0.00045778,0.00000000
-7.45680061,0.00045778,0.00000000
-7.45660061,0.00045778,0.00000000
-7.45640061,0.00045778,0.00000000
-7.45620061,0.00045778,0.00000000
-7.45600061,0.00045778,0.00000000
-7.45580061,0.00045778,0.00000000
-7.45560061,0.00045778,0.00000000
-7.45540061,0.00045778,0.00000000
-7.45520061,-0.04379406,0.00000000
-7.45500061,0.00045778,0.00000000
-7.45480061,0.00045778,0.00000000
-7.45460061,0.00045778,0.00000000
-7.45440061,0.00045778,0.00000000
-7.45420061,0.00045778,0.00000000
-7.45400061,0.00045778,0.00000000
-7.45380061,0.00045778,0.00000000
-7.45360061,0.00045778,0.00000000
-7.45340061,0.00045778,0.00000000
-7.45320061,0.00045778,0.00000000
-7.45300061,0.00045778,0.00000000
-7.45280061,0.00045778,0.00000000
-7.45260061,0.00045778,0.00000000
-7.45240061,0.00045778,0.00000000
-7.45220061,0.00045778,0.00000000
-7.45200061,0.00045778,0.00000000
-7.45180061,0.00045778,0.00000000
-7.45160061,0.00045778,0.00000000
-7.45140061,0.00045778,0.00000000
-7.45120061,0.00045778,0.00000000
-7.45100061,0.00045778,0.00000000
-7.45080061,0.00045778,0.00000000
-7.45060061,0.00045778,0.00000000
-7.45040061,0.00045778,0.00000000
-7.45020061,0.00045778,0.00000000
-7.45000061,0.00045778,0.00000000
-7.44980061,0.00045778,0.00000000
-7.44960061,0.00045778,0.00000000
-7.44940061,0.00045778,0.00000000
-7.44920061,0.00045778,0.00000000
-7.44900061,0.00045778,0.00000000
-7.44880061,0.00045778,0.00000000
-7.44860061,0.00045778,0.00000000
-7.44840061,0.00045778,0.00000000
-7.44820061,0.00045778,0.00000000
-7.44800061,0.00045778,0.00000000
-7.44780061,0.00045778,0.00000000
-7.44760061,0.00045778,0.00000000
-7.44740061,0.00045778,0.00000000
-7.44720061,0.00045778,0.00000000
-7.44700061,0.00045778,0.00000000
-7.44680061,0.00045778,0.00000000
-7.44660061,0.00045778,0.00000000
-7.44640061,0.00045778,0.00000000
-7.44620061,0.00045778,0.00000000
-7.44600061,0.00045778,0.00000000
-7.44580061,0.00045778,0.00000000
-7.44560061,0.00045778,0.00000000
-7.44540061,0.00045778,0.00000000
-7.44520061,0.00045778,0.00000000
-7.44500061,0.00045778,0.00000000
-7.44480061,0.00045778,0.00000000
-7.44460061,0.00045778,0.00000000
-7.44440061,0.00045778,0.00000000
-7.44420061,0.00045778,0.00000000
-7.44400061,0.00045778,0.00000000
-7.44380061,0.00045778,0.00000000
-7.44360061,0.00045778,0.00000000
-7.44340061,0.00045778,0.00000000
-7.44320061,0.00045778,0.00000000
-7.44300061,0.00045778,0.00000000
-7.44280061,0.00045778,0.00000000
-7.44260061,0.00045778,0.00000000
-7.44240061,0.00045778,0.00000000
-7.44220061,0.00045778,0.00000000
-7.44200061,0.00045778,0.00000000
-7.44180061,0.00045778,0.00000000
-7.44160061,0.00045778,0.00000000
-7.44140061,0.00045778,0.00000000
-7.44120061,0.00045778,0.00000000
-7.44100061,0.00045778,0.00000000
-7.44080061,0.00045778,0.00000000
-7.44060061,0.00045778,0.00000000
-7.44040061,0.00045778,0.00000000
-7.44020061,0.00045778,0.00000000
-7.44000061,0.00045778,0.00000000
-7.43980061,-0.04379406,0.00000000
-7.43960061,0.00045778,0.00000000
-7.43940061,0.00045778,0.00000000
-7.43920061,0.00045778,0.00000000
-7.43900061,0.00045778,0.00000000
-7.43880061,0.00045778,0.00000000
-7.43860061,0.00045778,0.00000000
-7.43840061,0.00045778,0.00000000
-7.43820061,0.00045778,0.00000000
-7.43800061,0.00045778,0.00000000
-7.43780061,0.00045778,0.00000000
-7.43760061,0.00045778,0.00000000
-7.43740061,0.00045778,0.00000000
-7.43720061,0.00045778,0.00000000
-7.43700061,0.00045778,0.00000000
-7.43680061,0.00045778,0.00000000
-7.43660061,0.00045778,0.00000000
-7.43640061,0.00045778,0.00000000
-7.43620061,0.00045778,0.00000000
-7.43600061,0.00045778,0.00000000
-7.43580061,0.00045778,0.00000000
-7.43560061,0.00045778,0.00000000
-7.43540061,0.00045778,0.00000000
-7.43520061,0.00045778,0.00000000
-7.43500061,0.00045778,0.00000000
-7.43480061,0.00045778,0.00000000
-7.43460061,0.00045778,0.00000000
-7.43440061,0.00045778,0.00000000
-7.43420061,0.00045778,0.00000000
-7.43400061,0.00045778,0.00000000
-7.43380061,0.00045778,0.00000000
-7.43360061,0.00045778,0.00000000
-7.43340061,0.00045778,0.00000000
-7.43320061,0.00045778,0.00000000
-7.43300061,0.00045778,0.00000000
-7.43280061,0.00045778,0.00000000
-7.43260061,0.00045778,0.00000000
-7.43240061,0.00045778,0.00000000
-7.43220061,0.00045778,0.00000000
-7.43200061,0.00045778,0.00000000
-7.43180061,0.00045778,0.00000000
-7.43160061,0.00045778,0.00000000
-7.43140061,0.00045778,0.00000000
-7.43120061,0.00045778,0.00000000
-7.43100061,0.00045778,0.00000000
-7.43080061,0.00045778,0.00000000
-7.43060061,0.00045778,0.00000000
-7.43040061,0.00045778,0.00000000
-7.43020061,0.00045778,0.00000000
-7.43000061,0.00045778,0.00000000
-7.42980061,0.00045778,0.00000000
-7.42960061,0.00045778,0.00000000
-7.42940061,0.00045778,0.00000000
-7.42920061,0.00045778,0.00000000
-7.42900061,0.00045778,0.00000000
-7.42880061,0.00045778,0.00000000
-7.42860061,0.00045778,0.00000000
-7.42840061,0.00045778,0.00000000
-7.42820061,0.00045778,0.00000000
-7.42800061,0.00045778,0.00000000
-7.42780061,0.00045778,0.00000000
-7.42760061,0.00045778,0.00000000
-7.42740061,0.00045778,0.00000000
-7.42720061,0.00045778,0.00000000
-7.42700061,0.00045778,0.00000000
-7.42680061,0.00045778,0.00000000
-7.42660061,0.00045778,0.00000000
-7.42640061,0.00045778,0.00000000
-7.42620061,0.00045778,0.00000000
-7.42600061,0.00045778,0.00000000
-7.42580061,0.00045778,0.00000000
-7.42560061,0.00045778,0.00000000
-7.42540061,0.00045778,0.00000000
-7.42520061,0.00045778,0.00000000
-7.42500061,-0.04379406,0.00000000
-7.42480061,0.00045778,0.00000000
-7.42460061,0.00045778,0.00000000
-7.42440061,0.00045778,0.00000000
-7.42420061,0.00045778,0.00000000
-7.42400061,0.00045778,0.00000000
-7.42380061,0.00045778,0.00000000
-7.42360061,0.00045778,0.00000000
-7.42340061,0.00045778,0.00000000
-7.42320061,0.00045778,0.00000000
-7.42300061,0.00045778,0.00000000
-7.42280061,0.00045778,0.00000000
-7.42260061,0.00045778,0.00000000
-7.42240061,0.00045778,0.00000000
-7.42220061,0.00045778,0.00000000
-7.42200061,0.00045778,0.00000000
-7.42180061,0.00045778,0.00000000
-7.42160061,0.00045778,0.00000000
-7.42140061,0.00045778,0.00000000
-7.42120061,0.00045778,0.00000000
-7.42100061,0.00045778,0.00000000
-7.42080061,0.00045778,0.00000000
-7.42060061,0.00045778,0.00000000
-7.42040061,0.00045778,0.00000000
-7.42020061,0.00045778,0.00000000
-7.42000061,0.00045778,0.00000000
-7.41980061,0.00045778,0.00000000
-7.41960061,0.00045778,0.00000000
-7.41940061,0.00045778,0.00000000
-7.41920061,0.00045778,0.00000000
-7.41900061,0.00045778,0.00000000
-7.41880061,0.00045778,0.00000000
-7.41860061,0.00045778,0.00000000
-7.41840061,0.00045778,0.00000000
-7.41820061,0.00045778,0.00000000
-7.41800061,0.00045778,0.00000000
-7.41780061,0.00045778,0.00000000
-7.41760061,0.00045778,0.00000000
-7.41740061,0.00045778,0.00000000
-7.41720061,0.00045778,0.00000000
-7.41700061,0.00045778,0.00000000
-7.41680061,0.00045778,0.00000000
-7.41660061,0.00045778,0.00000000
-7.41640061,0.00045778,0.00000000
-7.41620061,0.00045778,0.00000000
-7.41600061,0.00045778,0.00000000
-7.41580061,0.00045778,0.00000000
-7.41560061,0.00045778,0.00000000
-7.41540061,0.00045778,0.00000000
-7.41520061,0.00045778,0.00000000
-7.41500061,0.00045778,0.00000000
-7.41480061,0.00045778,0.00000000
-7.41460061,0.00045778,0.00000000
-7.41440061,0.00045778,0.00000000
-7.41420061,0.00045778,0.00000000
-7.41400061,0.00045778,0.00000000
-7.41380061,0.00045778,0.00000000
-7.41360061,0.00045778,0.00000000
-7.41340061,0.00045778,0.00000000
-7.41320061,0.00045778,0.00000000
-7.41300061,0.00045778,0.00000000
-7.41280061,0.00045778,0.00000000
-7.41260061,0.00045778,0.00000000
-7.41240061,0.00045778,0.00000000
-7.41220061,0.00045778,0.00000000
-7.41200061,0.00045778,0.00000000
-7.41180061,0.00045778,0.00000000
-7.41160061,0.00045778,0.00000000
-7.41140061,-0.04379406,0.00000000
-7.41120061,0.00045778,0.00000000
-7.41100061,0.00045778,0.00000000
-7.41080061,0.00045778,0.00000000
-7.41060061,0.00045778,0.00000000
-7.41040061,0.00045778,0.00000000
-7.41020061,0.00045778,0.00000000
-7.41000061,0.00045778,0.00000000
-7.40980061,0.00045778,0.00000000
-7.40960061,0.00045778,0.00000000
-7.40940061,0.00045778,0.00000000
-7.40920061,0.00045778,0.00000000
-7.40900061,0.00045778,0.00000000
-7.40880061,0.00045778,0.00000000
-7.40860061,0.00045778,0.00000000
-7.40840061,0.00045778,0.00000000
-7.40820061,0.00045778,0.00000000
-7.40800061,0.00045778,0.00000000
-7.40780061,0.00045778,0.00000000
-7.40760061,0.00045778,0.00000000
-7.40740061,0.00045778,0.00000000
-7.40720061,0.00045778,0.00000000
-7.40700061,0.00045778,0.00000000
-7.40680061,0.00045778,0.00000000
-7.40660061,0.00045778,0.00000000
-7.40640061,0.00045778,0.00000000
-7.40620061,0.00045778,0.00000000
-7.40600061,0.00045778,0.00000000
-7.40580061,0.00045778,0.00000000
-7.40560061,0.00045778,0.00000000
-7.40540061,0.00045778,0.00000000
-7.40520061,0.00045778,0.00000000
-7.40500061,0.00045778,0.00000000
-7.40480061,0.00045778,0.00000000
-7.40460061,0.00045778,0.00000000
-7.40440061,0.00045778,0.00000000
-7.40420061,0.00045778,0.00000000
-7.40400061,0.00045778,0.00000000
-7.40380061,0.00045778,0.00000000
-7.40360061,0.00045778,0.00000000
-7.40340061,0.00045778,0.00000000
-7.40320061,0.00045778,0.00000000
-7.40300061,0.00045778,0.00000000
-7.40280061,0.00045778,0.00000000
-7.40260061,0.00045778,0.00000000
-7.40240061,0.00045778,0.00000000
-7.40220061,0.00045778,0.00000000
-7.40200061,0.00045778,0.00000000
-7.40180061,0.00045778,0.00000000
-7.40160061,0.00045778,0.00000000
-7.40140061,0.00045778,0.00000000
-7.40120061,0.00045778,0.00000000
-7.40100061,0.00045778,0.00000000
-7.40080061,0.00045778,0.00000000
-7.40060061,0.00045778,0.00000000
-7.40040061,0.00045778,0.00000000
-7.40020061,0.00045778,0.00000000
-7.40000061,0.00045778,0.00000000
-7.39980061,0.00045778,0.00000000
-7.39960061,0.00045778,0.00000000
-7.39940061,0.00045778,0.00000000
-7.39920061,0.00045778,0.00000000
-7.39900061,0.00045778,0.00000000
-7.39880061,0.00045778,0.00000000
-7.39860061,0.00045778,0.00000000
-7.39840061,0.00045778,0.00000000
-7.39820061,0.00045778,0.00000000
-7.39800061,0.00045778,0.00000000
-7.39780061,0.00045778,0.00000000
-7.39760061,0.00045778,0.00000000
-7.39740061,0.00045778,0.00000000
-7.39720061,0.00045778,0.00000000
-7.39700061,0.00045778,0.00000000
-7.39680061,0.00045778,0.00000000
-7.39660061,0.00045778,0.00000000
-7.39640061,0.00045778,0.00000000
-7.39620061,0.00045778,0.00000000
-7.39600061,0.00045778,0.00000000
-7.39580061,0.00045778,0.00000000
-7.39560061,0.00045778,0.00000000
-7.39540061,0.00045778,0.00000000
-7.39520061,0.00045778,0.00000000
-7.39500061,0.00045778,0.00000000
-7.39480061,0.00045778,0.00000000
-7.39460061,0.00045778,0.00000000
-7.39440061,0.00045778,0.00000000
-7.39420061,-0.04379406,0.00000000
-7.39400061,0.00045778,0.00000000
-7.39380061,0.00045778,0.00000000
-7.39360061,0.00045778,0.00000000
-7.39340061,0.00045778,0.00000000
-7.39320061,0.00045778,0.00000000
-7.39300061,0.00045778,0.00000000
-7.39280061,0.00045778,0.00000000
-7.39260061,0.00045778,0.00000000
-7.39240061,0.00045778,0.00000000
-7.39220061,-0.04379406,0.00000000
-7.39200061,0.00045778,0.00000000
-7.39180061,0.00045778,0.00000000
-7.39160061,0.00045778,0.00000000
-7.39140061,0.00045778,0.00000000
-7.39120061,0.00045778,0.00000000
-7.39100061,0.00045778,0.00000000
-7.39080061,0.00045778,0.00000000
-7.39060061,0.00045778,0.00000000
-7.39040061,0.00045778,0.00000000
-7.39020061,0.00045778,0.00000000
-7.39000061,0.00045778,0.00000000
-7.38980061,0.00045778,0.00000000
-7.38960061,0.00045778,0.00000000
-7.38940061,0.00045778,0.00000000
-7.38920061,0.00045778,0.00000000
-7.38900061,0.00045778,0.00000000
-7.38880061,0.00045778,0.00000000
-7.38860061,0.00045778,0.00000000
-7.38840061,0.00045778,0.00000000
-7.38820061,0.00045778,0.00000000
-7.38800061,0.00045778,0.00000000
-7.38780061,0.00045778,0.00000000
-7.38760061,0.00045778,0.00000000
-7.38740061,0.00045778,0.00000000
-7.38720061,0.00045778,0.00000000
-7.38700061,0.00045778,0.00000000
-7.38680061,0.00045778,0.00000000
-7.38660061,0.00045778,0.00000000
-7.38640061,0.00045778,0.00000000
-7.38620061,0.00045778,0.00000000
-7.38600061,0.00045778,0.00000000
-7.38580061,0.00045778,0.00000000
-7.38560061,0.00045778,0.00000000
-7.38540061,0.00045778,0.00000000
-7.38520061,0.00045778,0.00000000
-7.38500061,0.00045778,0.00000000
-7.38480061,0.00045778,0.00000000
-7.38460061,0.00045778,0.00000000
-7.38440061,0.00045778,0.00000000
-7.38420061,0.00045778,0.00000000
-7.38400061,0.00045778,0.00000000
-7.38380061,0.00045778,0.00000000
-7.38360061,0.00045778,0.00000000
-7.38340061,0.00045778,0.00000000
-7.38320061,0.00045778,0.00000000
-7.38300061,0.00045778,0.00000000
-7.38280061,0.00045778,0.00000000
-7.38260061,0.00045778,0.00000000
-7.38240061,0.00045778,0.00000000
-7.38220061,-0.04379406,0.00000000
-7.38200061,0.00045778,0.00000000
-7.38180061,-0.04379406,0.00000000
-7.38160061,0.00045778,0.00000000
-7.38140061,0.00045778,0.00000000
-7.38120061,0.00045778,0.00000000
-7.38100061,0.00045778,0.00000000
-7.38080061,0.00045778,0.00000000
-7.38060061,0.00045778,0.00000000
-7.38040061,0.00045778,0.00000000
-7.38020061,0.00045778,0.00000000
-7.38000061,0.00045778,0.00000000
-7.37980061,0.00045778,0.00000000
-7.37960061,0.00045778,0.00000000
-7.37940061,0.00045778,0.00000000
-7.37920061,0.00045778,0.00000000
-7.37900061,0.00045778,0.00000000
-7.37880061,0.00045778,0.00000000
-7.37860061,0.00045778,0.00000000
-7.37840061,0.00045778,0.00000000
-7.37820061,0.00045778,0.00000000
-7.37800061,0.00045778,0.00000000
-7.37780061,0.00045778,0.00000000
-7.37760061,0.00045778,0.00000000
-7.37740061,0.00045778,0.00000000
-7.37720061,0.00045778,0.00000000
-7.37700061,0.00045778,0.00000000
-7.37680061,0.00045778,0.00000000
-7.37660061,0.00045778,0.00000000
-7.37640061,0.00045778,0.00000000
-7.37620061,0.00045778,0.00000000
-7.37600061,0.00045778,0.00000000
-7.37580061,0.00045778,0.00000000
-7.37560061,0.00045778,0.00000000
-7.37540061,0.00045778,0.00000000
-7.37520061,0.00045778,0.00000000
-7.37500061,0.00045778,0.00000000
-7.37480061,0.00045778,0.00000000
-7.37460061,0.00045778,0.00000000
-7.37440061,0.00045778,0.00000000
-7.37420061,0.00045778,0.00000000
-7.37400061,0.00045778,0.00000000
-7.37380061,0.00045778,0.00000000
-7.37360061,0.00045778,0.00000000
-7.37340061,0.00045778,0.00000000
-7.37320061,0.00045778,0.00000000
-7.37300061,0.00045778,0.00000000
-7.37280061,0.00045778,0.00000000
-7.37260061,0.00045778,0.00000000
-7.37240061,0.00045778,0.00000000
-7.37220061,0.00045778,0.00000000
-7.37200061,0.00045778,0.00000000
-7.37180061,0.00045778,0.00000000
-7.37160061,0.00045778,0.00000000
-7.37140061,0.00045778,0.00000000
-7.37120061,0.00045778,0.00000000
-7.37100061,0.00045778,0.00000000
-7.37080061,0.00045778,0.00000000
-7.37060061,0.00045778,0.00000000
-7.37040061,0.00045778,0.00000000
-7.37020061,0.00045778,0.00000000
-7.37000061,0.00045778,0.00000000
-7.36980061,0.00045778,0.00000000
-7.36960061,0.00045778,0.00000000
-7.36940061,0.00045778,0.00000000
-7.36920061,0.00045778,0.00000000
-7.36900061,0.00045778,0.00000000
-7.36880061,0.00045778,0.00000000
-7.36860061,0.00045778,0.00000000
-7.36840061,0.00045778,0.00000000
-7.36820061,0.00045778,0.00000000
-7.36800061,0.00045778,0.00000000
-7.36780061,0.00045778,0.00000000
-7.36760061,0.00045778,0.00000000
-7.36740061,0.00045778,0.00000000
-7.36720061,0.00045778,0.00000000
-7.36700061,0.00045778,0.00000000
-7.36680061,0.00045778,0.00000000
-7.36660061,0.00045778,0.00000000
-7.36640061,0.00045778,0.00000000
-7.36620061,0.00045778,0.00000000
-7.36600061,0.00045778,0.00000000
-7.36580061,0.00045778,0.00000000
-7.36560061,0.00045778,0.00000000
-7.36540061,0.00045778,0.00000000
-7.36520061,0.00045778,0.00000000
-7.36500061,0.00045778,0.00000000
-7.36480061,0.00045778,0.00000000
-7.36460061,0.00045778,0.00000000
-7.36440061,0.00045778,0.00000000
-7.36420061,0.00045778,0.00000000
-7.36400061,0.00045778,0.00000000
-7.36380061,0.00045778,0.00000000
-7.36360061,0.00045778,0.00000000
-7.36340061,0.00045778,0.00000000
-7.36320061,0.00045778,0.00000000
-7.36300061,0.00045778,0.00000000
-7.36280061,0.00045778,0.00000000
-7.36260061,0.00045778,0.00000000
-7.36240061,0.00045778,0.00000000
-7.36220061,0.00045778,0.00000000
-7.36200061,0.00045778,0.00000000
-7.36180061,0.00045778,0.00000000
-7.36160061,0.00045778,0.00000000
-7.36140061,0.00045778,0.00000000
-7.36120061,0.00045778,0.00000000
-7.36100061,0.00045778,0.00000000
-7.36080061,0.00045778,0.00000000
-7.36060061,0.00045778,0.00000000
-7.36040061,0.00045778,0.00000000
-7.36020061,0.00045778,0.00000000
-7.36000061,0.00045778,0.00000000
-7.35980061,0.00045778,0.00000000
-7.35960061,0.00045778,0.00000000
-7.35940061,0.00045778,0.00000000
-7.35920061,-0.04379406,0.00000000
-7.35900061,0.00045778,0.00000000
-7.35880061,0.00045778,0.00000000
-7.35860061,0.00045778,0.00000000
-7.35840061,0.00045778,0.00000000
-7.35820061,0.00045778,0.00000000
-7.35800061,0.00045778,0.00000000
-7.35780061,0.00045778,0.00000000
-7.35760061,0.00045778,0.00000000
-7.35740061,0.00045778,0.00000000
-7.35720061,0.00045778,0.00000000
-7.35700061,0.00045778,0.00000000
-7.35680061,0.00045778,0.00000000
-7.35660061,0.00045778,0.00000000
-7.35640061,0.00045778,0.00000000
-7.35620061,0.00045778,0.00000000
-7.35600061,0.00045778,0.00000000
-7.35580061,0.00045778,0.00000000
-7.35560061,0.00045778,0.00000000
-7.35540061,0.00045778,0.00000000
-7.35520061,0.00045778,0.00000000
-7.35500061,0.00045778,0.00000000
-7.35480061,0.00045778,0.00000000
-7.35460061,0.00045778,0.00000000
-7.35440061,0.00045778,0.00000000
-7.35420061,0.00045778,0.00000000
-7.35400061,0.00045778,0.00000000
-7.35380061,0.00045778,0.00000000
-7.35360061,0.00045778,0.00000000
-7.35340061,0.00045778,0.00000000
-7.35320061,0.00045778,0.00000000
-7.35300061,0.00045778,0.00000000
-7.35280061,0.00045778,0.00000000
-7.35260061,0.00045778,0.00000000
-7.35240061,0.00045778,0.00000000
-7.35220061,0.00045778,0.00000000
-7.35200061,0.00045778,0.00000000
-7.35180061,0.00045778,0.00000000
-7.35160061,0.00045778,0.00000000
-7.35140061,0.00045778,0.00000000
-7.35120061,0.00045778,0.00000000
-7.35100061,0.00045778,0.00000000
-7.35080061,0.00045778,0.00000000
-7.35060061,0.00045778,0.00000000
-7.35040061,0.00045778,0.00000000
-7.35020061,0.00045778,0.00000000
-7.35000061,0.00045778,0.00000000
-7.34980061,0.00045778,0.00000000
-7.34960061,0.00045778,0.00000000
-7.34940061,0.00045778,0.00000000
-7.34920061,0.00045778,0.00000000
-7.34900061,0.00045778,0.00000000
-7.34880061,0.00045778,0.00000000
-7.34860061,0.00045778,0.00000000
-7.34840061,0.00045778,0.00000000
-7.34820061,0.00045778,0.00000000
-7.34800061,0.00045778,0.00000000
-7.34780061,0.00045778,0.00000000
-7.34760061,0.00045778,0.00000000
-7.34740061,-0.04379406,0.00000000
-7.34720061,0.00045778,0.00000000
-7.34700061,0.00045778,0.00000000
-7.34680061,0.00045778,0.00000000
-7.34660061,0.00045778,0.00000000
-7.34640061,0.00045778,0.00000000
-7.34620061,0.00045778,0.00000000
-7.34600061,0.00045778,0.00000000
-7.34580061,0.00045778,0.00000000
-7.34560061,0.00045778,0.00000000
-7.34540061,0.00045778,0.00000000
-7.34520061,0.00045778,0.00000000
-7.34500061,0.00045778,0.00000000
-7.34480061,0.00045778,0.00000000
-7.34460061,0.00045778,0.00000000
-7.34440061,0.00045778,0.00000000
-7.34420061,0.00045778,0.00000000
-7.34400061,0.00045778,0.00000000
-7.34380061,0.00045778,0.00000000
-7.34360061,0.00045778,0.00000000
-7.34340061,0.00045778,0.00000000
-7.34320061,0.00045778,0.00000000
-7.34300061,0.00045778,0.00000000
-7.34280061,0.00045778,0.00000000
-7.34260061,0.00045778,0.00000000
-7.34240061,0.00045778,0.00000000
-7.34220061,0.00045778,0.00000000
-7.34200061,0.00045778,0.00000000
-7.34180061,0.00045778,0.00000000
-7.34160061,0.00045778,0.00000000
-7.34140061,0.00045778,0.00000000
-7.34120061,0.00045778,0.00000000
-7.34100061,0.00045778,0.00000000
-7.34080061,0.00045778,0.00000000
-7.34060061,0.00045778,0.00000000
-7.34040061,0.00045778,0.00000000
-7.34020061,0.00045778,0.00000000
-7.34000061,0.00045778,0.00000000
-7.33980061,0.00045778,0.00000000
-7.33960061,0.00045778,0.00000000
-7.33940061,0.00045778,0.00000000
-7.33920061,0.00045778,0.00000000
-7.33900061,0.00045778,0.00000000
-7.33880061,0.00045778,0.00000000
-7.33860061,0.00045778,0.00000000
-7.33840061,0.00045778,0.00000000
-7.33820061,0.00045778,0.00000000
-7.33800061,0.00045778,0.00000000
-7.33780061,0.00045778,0.00000000
-7.33760061,0.00045778,0.00000000
-7.33740061,0.00045778,0.00000000
-7.33720061,0.00045778,0.00000000
-7.33700061,0.00045778,0.00000000
-7.33680061,0.00045778,0.00000000
-7.33660061,0.00045778,0.00000000
-7.33640061,0.00045778,0.00000000
-7.33620061,0.00045778,0.00000000
-7.33600061,0.00045778,0.00000000
-7.33580061,0.00045778,0.00000000
-7.33560061,0.00045778,0.00000000
-7.33540061,0.00045778,0.00000000
-7.33520061,0.00045778,0.00000000
-7.33500061,0.00045778,0.00000000
-7.33480061,0.00045778,0.00000000
-7.33460061,0.00045778,0.00000000
-7.33440061,0.00045778,0.00000000
-7.33420061,0.00045778,0.00000000
-7.33400061,0.00045778,0.00000000
-7.33380061,0.00045778,0.00000000
-7.33360061,0.00045778,0.00000000
-7.33340061,0.00045778,0.00000000
-7.33320061,0.00045778,0.00000000
-7.33300061,0.00045778,0.00000000
-7.33280061,0.00045778,0.00000000
